Year	WYMon	Basin	ppt_mm	pet_mm	tmx_C	tmn_C	tav_C	snw_mm	mlt_mm	sbl_mm	pck_mm	exc_mm	aet_mm	rch_mm	cwd_mm	run_mm	str_mm	rch_acft	run_acft	Basin_area_m^2
1987	7	28	34.01	80.62	14.83	-2.61	6.11	11.92	360.91	14.52	0	0	80.62	45	0	232.54	82.77	2.7	13.7	72900
1987	8	28	26.3	103.75	13.86	-0.16	6.85	6.87	0	6.87	0	0	94.48	0	9.27	0	7.73	0	0	72900
1987	9	28	12.43	162.6	19.18	3.56	11.37	0	0	0	0	0	12.43	0	150.17	0	7.73	0	0	72900
1987	10	28	0.16	131.85	17.75	3.17	10.46	0	0	0	0	0	0.16	0	131.69	0	7.73	0	0	72900
1987	11	28	0.08	141.5	21.3	5.62	13.46	0	0	0	0	0	0.08	0	141.42	0	7.73	0	0	72900
1987	12	28	1.68	110.37	18.01	3.22	10.62	0.03	0	0.03	0	0	1.65	0	108.72	0	7.73	0	0	72900
1988	1	28	47.74	72.61	14.95	0.82	7.88	9.05	0	9.05	0	0	38.69	0	33.92	0	7.73	0	0	72900
1988	2	28	77.1	10.22	6.3	-5.64	0.33	59.02	13.64	5.31	40.08	66.88	0	0	0	0	39.45	0	0	72900
1988	3	28	202.36	0	2.29	-10.84	-4.28	202.36	0	3.97	238.47	202.36	0	0	0	0	39.45	0	0	72900
1988	4	28	198.74	2.22	4.31	-9.1	-2.4	186.74	0	4.26	420.95	196.52	0	0	0	0	51.45	0	0	72900
1988	5	28	24.85	17.14	8.5	-7.69	0.4	17.18	0	6.21	431.91	7.71	0	0	0	0	59.12	0	0	72900
1988	6	28	42.85	25.82	8.19	-6.56	0.81	29.23	0	7.35	453.79	17.03	0	0	0	0	72.74	0	0	72900
1988	7	28	106.82	51.77	11.04	-4.37	3.33	54.55	245.12	10.74	252.48	55.05	0	45	0	242.36	82.77	2.7	14.3	72900
1988	8	28	44.19	77.58	12.68	-2.36	5.16	17.22	255.58	14.12	0	0	77.58	46.5	0	158.47	82.77	2.7	9.4	72900
1988	9	28	7.87	141.3	16.84	2.66	9.75	0.47	0	0.47	0	0	82.45	0	58.86	0	7.73	0	0	72900
1988	10	28	3.52	165.6	22.55	7.16	14.86	0	0	0	0	0	3.52	0	162.08	0	7.73	0	0	72900
1988	11	28	0.77	144.5	21.12	6.76	13.94	0	0	0	0	0	0.77	0	143.73	0	7.73	0	0	72900
1988	12	28	3.13	114.1	18.3	3.53	10.92	0	0	0	0	0	3.13	0	110.97	0	7.73	0	0	72900
1989	1	28	0	84.17	16.65	1.73	9.19	0	0	0	0	0	0	0	84.17	0	7.73	0	0	72900
1989	2	28	179.59	10.38	6.53	-6.08	0.23	136.44	9.62	5.33	121.49	169.21	0	0	0	0	60.5	0	0	72900
1989	3	28	212.14	1.36	4.09	-9.78	-2.84	203.12	0	4.15	320.46	210.78	0	0	0	0	69.52	0	0	72900
1989	4	28	36.2	0	3.34	-11.58	-4.12	36.2	0	3.97	352.69	36.2	0	0	0	0	69.52	0	0	72900
1989	5	28	81.58	0	3.08	-11.53	-4.22	81.58	0	3.97	430.3	81.58	0	0	0	0	69.52	0	0	72900
1989	6	28	141.28	23.84	7.46	-5.96	0.75	99.59	0	7.09	522.8	117.44	0	28.44	0	0	82.77	1.7	0	72900
1989	7	28	36.72	85.57	14.88	-1.93	6.48	11.86	475.91	15.17	43.58	0	85.57	45	0	370.2	82.77	2.7	21.9	72900
1989	8	28	50.17	90.68	13.13	-1.09	6.02	16.19	43.94	15.84	0	0	90.68	0	0	0	70	0	0	72900
1989	9	28	2.61	149.25	17.76	2.96	10.36	0.1	0	0.1	0	0	64.79	0	84.46	0	7.73	0	0	72900
1989	10	28	0	157.9	21.54	5.9	13.72	0	0	0	0	0	0	0	157.9	0	7.73	0	0	72900
1989	11	28	0.07	133.1	19.94	4.27	12.11	0	0	0	0	0	0.07	0	133.03	0	7.73	0	0	72900
1989	12	28	37.81	97.22	16.63	2.3	9.46	3.17	0	3.17	0	0	34.65	0	62.57	0	7.73	0	0	72900
1990	1	28	29.58	47.15	12.32	-2.01	5.16	11.37	1.24	10.14	0	0	19.45	0	27.7	0	7.73	0	0	72900
1990	2	28	63.26	26.2	10.76	-4.12	3.32	32.4	25	7.4	0	37.06	0	0	0	0	63.59	0	0	72900
1990	3	28	0	19.73	8.86	-3.99	2.43	0	0	0	0	0	0	0	0	0	63.59	0	0	72900
1990	4	28	144.74	1.64	4.15	-9.82	-2.83	138.01	0	4.18	133.82	143.1	0	0	0	0	70.32	0	0	72900
1990	5	28	105.32	0	2.36	-11.91	-4.78	105.32	0	3.97	235.17	105.32	0	0	0	0	70.32	0	0	72900
1990	6	28	77	22.54	7.51	-6.58	0.46	55.09	0	6.92	283.34	54.46	0	9.46	0	0	82.77	0.6	0	72900
1990	7	28	38.97	70.44	12.85	-2.72	5.06	15.57	285.72	13.19	0	0	70.44	45	0	193.68	82.77	2.7	11.4	72900
1990	8	28	63.88	82.32	13.05	-2.02	5.52	23.4	8.66	14.74	0	0	82.32	0	0	0	49.59	0	0	72900
1990	9	28	1.21	143.14	17.58	2.56	10.07	0.08	0	0.08	0	0	43	0	100.15	0	7.73	0	0	72900
1990	10	28	0.56	161.7	21.67	6.89	14.28	0	0	0	0	0	0.56	0	161.14	0	7.73	0	0	72900
1990	11	28	0.08	136.3	20.14	5.11	12.62	0	0	0	0	0	0.08	0	136.22	0	7.73	0	0	72900
1990	12	28	6.63	104.81	17.12	2.93	10.03	0.27	0	0.27	0	0	6.37	0	98.45	0	7.73	0	0	72900
1991	1	28	1.83	70.76	15.57	0.27	7.92	0.39	0	0.39	0	0	1.45	0	69.32	0	7.73	0	0	72900
1991	2	28	36.66	19.29	8.92	-4.93	2	22.31	15.82	6.49	0	17.37	0	0	0	0	37.9	0	0	72900
1991	3	28	52.23	0	3.23	-11.22	-4	52.23	0	3.97	48.26	52.23	0	0	0	0	37.9	0	0	72900
1991	4	28	41.27	6.5	5.75	-8.26	-1.25	34.64	0	4.82	78.08	34.77	0	0	0	0	44.53	0	0	72900
1991	5	28	29.1	24.16	9.32	-5.47	1.93	17.65	0	7.13	88.6	4.94	0	0	0	0	55.98	0	0	72900
1991	6	28	502.47	0	1.66	-9.75	-4.04	502.47	0	3.97	587.1	502.47	0	0	0	0	55.98	0	0	72900
1991	7	28	19.18	35.29	9.39	-6.25	1.57	11.96	0	8.59	590.47	0	0	0	0	0	63.2	0	0	72900
1991	8	28	25.36	58.24	11.05	-3.82	3.62	12.48	389.43	11.59	201.94	0	58.24	46.5	0	277.99	82.77	2.7	16.4	72900
1991	9	28	11.16	120.75	16.01	1.33	8.67	1.65	183.82	19.77	0	0	120.75	45	0	27.57	82.77	2.7	1.6	72900
1991	10	28	0.22	160.1	21.29	6.79	14.04	0	0	0	0	0	75.26	0	84.84	0	7.73	0	0	72900
1991	11	28	0.1	136.6	19.96	5.36	12.66	0	0	0	0	0	0.1	0	136.5	0	7.73	0	0	72900
1991	12	28	2.01	123.2	19.96	5.24	12.6	0	0	0	0	0	2.01	0	121.19	0	7.73	0	0	72900
1992	1	28	51.9	78.47	16.08	1.17	8.62	8.11	0	8.11	0	0	43.79	0	34.67	0	7.73	0	0	72900
1992	2	28	57.15	20.95	8.82	-4.03	2.4	33.49	26.78	6.71	0	36.2	0	0	0	0	58.17	0	0	72900
1992	3	28	92.98	8.51	6.39	-7.03	-0.32	72.96	0	5.08	67.88	84.47	0	0	0	0	78.19	0	0	72900
1992	4	28	52.02	9.03	6.04	-6.34	-0.15	41.35	0	5.15	104.08	42.99	0	6.09	0	0	82.77	0.4	0	72900
1992	5	28	178.33	11.1	6.76	-8.22	-0.73	139.52	0	5.42	238.18	167.23	0	38.81	0	0	82.77	2.3	0	72900
1992	6	28	112.2	16.21	6.15	-6.29	-0.07	88.3	0	6.09	320.39	95.99	0	23.9	0	0	82.77	1.4	0	72900
1992	7	28	5.12	72.52	14.04	-3.3	5.37	2.01	308.94	13.46	0	0	72.52	45	0	194.53	82.77	2.7	11.5	72900
1992	8	28	8.19	146.79	17.05	2.17	9.61	0.73	0	0.73	0	0	82.5	0	64.29	0	7.73	0	0	72900
1992	9	28	4.55	142	17.25	2.58	9.91	0.29	0	0.29	0	0	4.27	0	137.73	0	7.73	0	0	72900
1992	10	28	33.35	145.1	18.84	4.93	11.88	0	0	0	0	0	33.35	0	111.75	0	7.73	0	0	72900
1992	11	28	0.46	148.4	22.45	6.71	14.58	0	0	0	0	0	0.46	0	147.94	0	7.73	0	0	72900
1992	12	28	0.66	117.7	18.74	4.4	11.57	0	0	0	0	0	0.66	0	117.04	0	7.73	0	0	72900
1993	1	28	83.67	70.92	14.55	0.76	7.66	16.62	3.38	13.25	0	12.75	70.42	0	0.49	0	7.73	0	0	72900
1993	2	28	4.29	14.78	7.53	-5.15	1.19	2.93	0	2.93	0	0	0	0	0	0	9.09	0	0	72900
1993	3	28	309.86	0	2.47	-11.56	-4.54	309.86	0	3.97	305.89	309.86	0	0	0	0	9.09	0	0	72900
1993	4	28	374.22	0	3.07	-10.27	-3.6	374.22	0	3.97	676.14	374.22	0	0	0	0	9.09	0	0	72900
1993	5	28	229.82	0	2.21	-10.33	-4.06	229.82	0	3.97	901.99	229.82	0	0	0	0	9.09	0	0	72900
1993	6	28	134.9	27.21	7.89	-5.55	1.17	90.84	0	7.53	985.3	107.69	0	0	0	0	53.15	0	0	72900
1993	7	28	29.56	45.98	10.67	-5.19	2.74	16.2	201.39	9.99	790.12	0	0	45	0	140.13	82.77	2.7	8.3	72900
1993	8	28	6.36	98.96	14.32	-0.91	6.71	1.84	722.3	16.92	52.74	0	98.96	46.5	0	581.35	82.77	2.7	34.4	72900
1993	9	28	59.32	126.86	16.16	1.78	8.97	7.1	39.26	20.57	0	0	126.86	0	0	0	47.39	0	0	72900
1993	10	28	0	144.2	19.34	4.17	11.75	0	0	0	0	0	39.66	0	104.54	0	7.73	0	0	72900
1993	11	28	0.21	135.7	20.61	4.44	12.53	0	0	0	0	0	0.21	0	135.49	0	7.73	0	0	72900
1993	12	28	0	103.05	18.62	2.26	10.44	0	0	0	0	0	0	0	103.05	0	7.73	0	0	72900
1994	1	28	16.75	57.92	13.74	-0.88	6.43	5.02	0	5.02	0	0	11.74	0	46.19	0	7.73	0	0	72900
1994	2	28	91.47	15.32	7.99	-5.64	1.18	61.34	50.23	5.97	5.13	76.15	0	5.32	0	0	82.77	0.3	0	72900
1994	3	28	94.21	2.55	4.53	-9.09	-2.28	87.09	0	4.3	87.91	91.66	0	7.12	0	0	82.77	0.4	0	72900
1994	4	28	55.31	9.04	6.52	-7.71	-0.6	43.57	0	5.15	126.33	46.27	0	11.74	0	0	82.77	0.7	0	72900
1994	5	28	177.54	0	2.88	-10.9	-4.01	177.54	0	3.97	299.9	177.54	0	0	0	0	82.77	0	0	72900
1994	6	28	33.85	32.51	8.9	-5.45	1.73	21.11	0	8.22	312.79	1.34	0	12.73	0	0	82.77	0.8	0	72900
1994	7	28	84.64	52.85	11.48	-4.6	3.44	42.64	252.84	10.89	91.7	31.79	0	45	0	249.84	82.77	2.7	14.8	72900
1994	8	28	48.2	91.1	12.95	-0.93	6.01	15.38	91.19	15.89	0	0	91.1	32.91	0	0	82.77	1.9	0	72900
1994	9	28	0	161.78	19.32	3.42	11.37	0	0	0	0	0	75.04	0	86.74	0	7.73	0	0	72900
1994	10	28	1.67	164.3	22.35	6.98	14.67	0	0	0	0	0	1.67	0	162.63	0	7.73	0	0	72900
1994	11	28	0.02	148.9	22.62	6.7	14.66	0	0	0	0	0	0.02	0	148.88	0	7.73	0	0	72900
1994	12	28	20.51	100.62	17.66	2.32	9.99	1.58	0	1.58	0	0	18.94	0	81.68	0	7.73	0	0	72900
1995	1	28	40.6	40.98	11.55	-2.77	4.39	17.78	8.45	9.33	0	0	31.27	0	9.71	0	7.73	0	0	72900
1995	2	28	178.7	0	2.71	-10.1	-3.69	178.7	0	3.97	174.73	178.7	0	0	0	0	7.73	0	0	72900
1995	3	28	116.7	2.94	4.78	-9.66	-2.44	106.36	0	4.35	276.73	113.76	0	0	0	0	18.07	0	0	72900
1995	4	28	442.17	0	1.75	-8.11	-3.18	442.17	0	3.97	714.93	442.17	0	0	0	0	18.07	0	0	72900
1995	5	28	53.85	25.19	10.1	-6.09	2	31.9	0	7.26	739.56	28.66	0	0	0	0	40.02	0	0	72900
1995	6	28	434.04	7.25	4.8	-7.49	-1.35	388.13	0	4.92	1122.77	426.79	0	3.16	0	0	82.77	0.2	0	72900
1995	7	28	102.5	32.26	9.21	-6.88	1.17	66.12	0	8.19	1180.71	70.24	0	36.37	0	0	82.77	2.1	0	72900
1995	8	28	129.5	53.96	9.75	-3.21	3.27	67.05	352.26	11.03	884.47	75.54	0	46.5	0	368.21	82.77	2.7	21.8	72900
1995	9	28	45.42	108.55	15.18	0.6	7.89	9.03	875.33	18.18	0	0	108.55	45	0	758.16	82.77	2.7	44.8	72900
1995	10	28	1.94	152.1	20.12	5.64	12.88	0	0	0	0	0	76.98	0	75.12	0	7.73	0	0	72900
1995	11	28	0.3	144.6	22.07	5.84	13.96	0	0	0	0	0	0.3	0	144.3	0	7.73	0	0	72900
1995	12	28	0.17	117.3	19.15	3.86	11.5	0	0	0	0	0	0.17	0	117.13	0	7.73	0	0	72900
1996	1	28	0	71.91	15.61	0.42	8.02	0	0	0	0	0	0	0	71.91	0	7.73	0	0	72900
1996	2	28	1.21	39.01	12.84	-1.74	5.55	0.43	0	0.43	0	0	0.78	0	38.23	0	7.73	0	0	72900
1996	3	28	207.31	8.62	6.5	-7.21	-0.35	161.95	0	5.1	156.85	198.69	0	0	0	0	53.09	0	0	72900
1996	4	28	249.29	4.4	5.02	-8.45	-1.71	221.16	0	4.54	373.47	244.89	0	0	0	0	81.22	0	0	72900
1996	5	28	262.7	5.4	4.97	-8.04	-1.53	233.02	0	4.67	601.81	257.3	0	28.13	0	0	82.77	1.7	0	72900
1996	6	28	128.02	19.79	7.24	-7.22	0.01	94.91	0	6.56	690.16	108.23	0	33.11	0	0	82.77	2	0	72900
1996	7	28	117.19	59.1	12.2	-4.08	4.06	54.56	298.41	11.7	434.61	58.09	59.1	45	0	256.93	82.77	2.7	15.2	72900
1996	8	28	51.89	106.01	14.51	-0.28	7.12	13.26	430.03	17.84	0	0	106.01	46.5	0	316.15	82.77	2.7	18.7	72900
1996	9	28	8.86	161	18.63	3.69	11.16	0	0	0	0	0	83.9	0	77.1	0	7.73	0	0	72900
1996	10	28	1.84	168.4	22.52	8.03	15.27	0	0	0	0	0	1.84	0	166.56	0	7.73	0	0	72900
1996	11	28	0.35	151.6	22.96	7.27	15.12	0	0	0	0	0	0.35	0	151.25	0	7.73	0	0	72900
1996	12	28	0.2	101.65	17.75	2.4	10.07	0.01	0	0.01	0	0	0.19	0	101.46	0	7.73	0	0	72900
1997	1	28	49.15	48.36	12.32	-1.76	5.28	18.36	8.06	10.3	0	0.79	38.86	0	9.5	0	7.73	0	0	72900
1997	2	28	290.23	13.99	7.4	-5.4	1	201.8	42.75	5.8	153.25	276.24	0	45	0	11.14	82.77	2.7	0.7	72900
1997	3	28	487.79	5.85	5.31	-6.61	-0.65	413.72	0	4.73	562.24	481.94	0	46.5	0	27.57	82.77	2.7	1.6	72900
1997	4	28	522.12	0.96	3.82	-8.52	-2.35	508.58	0	4.09	1066.73	521.16	0	13.54	0	0	82.77	0.8	0	72900
1997	5	28	20.49	6.41	5.49	-9.03	-1.77	17.68	0	4.81	1079.61	14.08	0	2.81	0	0	82.77	0.2	0	72900
1997	6	28	4.89	43.74	10.79	-4.81	2.99	2.6	132.08	9.69	940.44	0	0	46.5	0	87.87	82.77	2.7	5.2	72900
1997	7	28	2.56	53.63	11.72	-4.68	3.52	1.28	258.72	10.99	672.01	0	53.63	45	0	161.37	82.77	2.7	9.5	72900
1997	8	28	2.42	142.32	17.36	1.71	9.54	0.28	649.69	22.6	0	0	142.32	46.5	0	463.01	82.77	2.7	27.4	72900
1997	9	28	9.07	145.04	16.98	2.89	9.94	0.39	0	0.39	0	0	83.72	0	61.32	0	7.73	0	0	72900
1997	10	28	3.92	149.7	19.97	5.1	12.54	0	0	0	0	0	3.92	0	145.78	0	7.73	0	0	72900
1997	11	28	0.04	140.7	21.1	5.55	13.33	0	0	0	0	0	0.04	0	140.66	0	7.73	0	0	72900
1997	12	28	8.38	114.8	17.9	4.19	11.04	0	0	0	0	0	8.38	0	106.42	0	7.73	0	0	72900
1998	1	28	18.01	49.23	12.65	-1.83	5.41	6.63	0	6.63	0	0	11.38	0	37.84	0	7.73	0	0	72900
1998	2	28	123.5	14.41	7.38	-5.11	1.13	85.13	48.52	5.85	30.76	109.09	0	11.84	0	0	82.77	0.7	0	72900
1998	3	28	154.21	1.63	4.14	-8.96	-2.41	146.68	0	4.18	173.26	152.58	0	7.53	0	0	82.77	0.4	0	72900
1998	4	28	270.18	1.18	3.85	-7.57	-1.86	261.9	0	4.12	431.04	269	0	8.28	0	0	82.77	0.5	0	72900
1998	5	28	366.12	0	1.01	-10.04	-4.51	366.12	0	3.97	793.19	366.12	0	0	0	0	82.77	0	0	72900
1998	6	28	178.86	12.8	5.79	-7.16	-0.69	147.23	0	5.64	934.78	166.06	0	31.63	0	0	82.77	1.9	0	72900
1998	7	28	136.69	22.61	7.6	-7.47	0.06	99.5	0	6.93	1027.36	114.08	0	37.19	0	0	82.77	2.2	0	72900
1998	8	28	126.13	32.12	7.41	-4.41	1.5	84.41	161.59	8.17	942.01	94.01	0	46.5	0	156.81	82.77	2.7	9.3	72900
1998	9	28	95.92	95.58	13.05	0.44	6.75	23.28	855	16.48	93.81	0.34	95.58	45	0	787.06	82.77	2.7	46.5	72900
1998	10	28	1.31	157.2	20.83	6.4	13.61	0	69.27	24.54	0	0	145.62	0	11.58	0	7.73	0	0	72900
1998	11	28	0.02	149.5	22.93	6.61	14.77	0	0	0	0	0	0.02	0	149.48	0	7.73	0	0	72900
1998	12	28	13.73	107.06	16.17	3.4	9.79	0.11	0	0.11	0	0	13.63	0	93.43	0	7.73	0	0	72900
1999	1	28	12.27	42.55	11.34	-2.24	4.55	5.19	0	5.19	0	0	7.09	0	35.46	0	7.73	0	0	72900
1999	2	28	90.17	18.36	7.67	-3.57	2.05	56.72	50.35	6.37	0	71.81	0	8.76	0	0	82.77	0.5	0	72900
1999	3	28	83.45	6.22	5.86	-8.17	-1.15	69.41	0	4.78	64.63	77.23	0	14.03	0	0	82.77	0.8	0	72900
1999	4	28	190.47	9.84	6.35	-6.48	-0.07	148.16	0	5.26	207.53	180.63	0	42.31	0	0	82.77	2.5	0	72900
1999	5	28	112.99	5.9	5.2	-8.45	-1.62	98.92	0	4.74	301.71	107.09	0	14.07	0	0	82.77	0.8	0	72900
1999	6	28	67.42	12.21	5.74	-7.4	-0.83	55.93	0	5.56	352.07	55.21	0	11.49	0	0	82.77	0.7	0	72900
1999	7	28	83.01	24.8	7.97	-7.33	0.32	58.76	0	7.21	403.61	58.21	0	24.25	0	0	82.77	1.4	0	72900
1999	8	28	11.19	90.66	13	-1.01	6	3.6	391.38	15.83	0	0	90.66	46.5	0	261.8	82.77	2.7	15.5	72900
1999	9	28	16.39	130.63	16.42	1.99	9.21	1.72	0	1.72	0	0	89.72	0	40.91	0	7.73	0	0	72900
1999	10	28	4.75	152.4	20.12	5.71	12.92	0	0	0	0	0	4.75	0	147.65	0	7.73	0	0	72900
1999	11	28	0.67	134.8	19.99	4.78	12.38	0	0	0	0	0	0.67	0	134.13	0	7.73	0	0	72900
1999	12	28	5.85	119	19.26	4.38	11.82	0	0	0	0	0	5.85	0	113.15	0	7.73	0	0	72900
2000	1	28	0.67	80.2	16.87	1.1	8.99	0.1	0	0.1	0	0	0.57	0	79.63	0	7.73	0	0	72900
2000	2	28	78.37	31.42	11.47	-2.94	4.27	35.02	26.95	8.08	0	46.95	31.42	0	0	0	46.61	0	0	72900
2000	3	28	3.64	11.51	7.39	-6.64	0.38	2.63	0	2.63	0	0	0	0	0	0	47.62	0	0	72900
2000	4	28	282.13	3.94	4.69	-6.43	-0.87	251.94	0	4.48	247.46	278.19	0	0	0	0	77.81	0	0	72900
2000	5	28	321.73	1.96	4.06	-8.38	-2.16	307.25	0	4.22	550.48	319.77	0	9.52	0	0	82.77	0.6	0	72900
2000	6	28	78.74	17.81	7.06	-7.09	-0.02	58.93	0	6.3	603.11	60.93	0	19.81	0	0	82.77	1.2	0	72900
2000	7	28	71.85	56.08	12.63	-3.83	4.4	32	323.4	11.31	300.4	15.77	56.08	45	0	262.17	82.77	2.7	15.5	72900
2000	8	28	43.88	109.05	14.91	0.68	7.79	8.7	290.85	18.24	0	0	109.05	46.5	0	170.49	82.77	2.7	10.1	72900
2000	9	28	20.46	160.3	19.39	4.8	12.1	0	0	0	0	0	95.5	0	64.8	0	7.73	0	0	72900
2000	10	28	0.74	152.6	19.77	4.72	12.24	0	0	0	0	0	0.74	0	151.86	0	7.73	0	0	72900
2000	11	28	0.55	142.4	21.7	6.33	14.02	0	0	0	0	0	0.55	0	141.85	0	7.73	0	0	72900
2000	12	28	7.1	101.39	17.43	2.44	9.94	0.5	0	0.5	0	0	6.6	0	94.78	0	7.73	0	0	72900
2001	1	28	83.1	45.77	11.34	-1.66	4.84	32.98	23.03	9.96	0	37.33	45.77	0	0	0	35.1	0	0	72900
2001	2	28	22.13	6.17	5.54	-7.75	-1.1	18.73	0	4.77	13.96	15.96	0	0	0	0	38.5	0	0	72900
2001	3	28	20.17	14.17	8.65	-5.02	1.82	12.57	0	5.82	20.71	6	0	0	0	0	46.1	0	0	72900
2001	4	28	167.15	1.32	4.05	-9.87	-2.91	160.55	0	4.14	177.12	165.83	0	0	0	0	52.7	0	0	72900
2001	5	28	156.65	0	2.36	-10.69	-4.17	156.65	0	3.97	329.8	156.65	0	0	0	0	52.7	0	0	72900
2001	6	28	55.78	19.78	7.28	-6.48	0.4	40.46	0	6.56	363.7	36	0	0	0	0	68.02	0	0	72900
2001	7	28	153.3	25.36	8.23	-7.92	0.16	108.4	0	7.29	464.81	127.94	0	30.15	0	0	82.77	1.8	0	72900
2001	8	28	0.38	135.09	18.51	2.31	10.41	0.03	443.19	21.65	0	0	135.09	46.5	0	261.95	82.77	2.7	15.5	72900
2001	9	28	0	158.4	19.59	3.58	11.59	0	0	0	0	0	75.04	0	83.36	0	7.73	0	0	72900
2001	10	28	9	153.7	19.96	5.16	12.56	0	0	0	0	0	9	0	144.7	0	7.73	0	0	72900
2001	11	28	0	143.9	22.32	6.69	14.51	0	0	0	0	0	0	0	143.9	0	7.73	0	0	72900
2001	12	28	0	113.7	19.01	4.19	11.6	0	0	0	0	0	0	0	113.7	0	7.73	0	0	72900
2002	1	28	21.34	71.84	15.79	1.3	8.54	3.24	0	3.24	0	0	18.1	0	53.74	0	7.73	0	0	72900
2002	2	28	207.99	12.91	7.13	-5.19	0.97	146.71	41.47	5.66	99.58	195.08	0	27.71	0	0	82.77	1.6	0	72900
2002	3	28	315.46	0	1.86	-10.08	-4.11	315.46	0	3.97	411.07	315.46	0	0	0	0	82.77	0	0	72900
2002	4	28	90.59	2.18	4.37	-9.29	-2.46	84.82	0	4.25	491.64	88.41	0	5.77	0	0	82.77	0.3	0	72900
2002	5	28	32.76	13.82	7.88	-7.43	0.23	23.39	0	5.78	509.25	18.94	0	9.37	0	0	82.77	0.6	0	72900
2002	6	28	120.64	10.91	5.79	-8.3	-1.26	101.03	0	5.39	604.89	109.73	0	19.6	0	0	82.77	1.2	0	72900
2002	7	28	36.03	48.24	11.23	-4.44	3.4	18.26	249.53	10.28	363.33	0	0	45	0	222.3	82.77	2.7	13.1	72900
2002	8	28	37.99	83.72	13.23	-1.67	5.78	13.18	361.59	14.93	0	0	83.72	46.5	0	256.17	82.77	2.7	15.1	72900
2002	9	28	0.35	157.2	18.96	3.56	11.26	0	0	0	0	0	75.39	0	81.81	0	7.73	0	0	72900
2002	10	28	0.04	161.1	22.21	7.22	14.71	0	0	0	0	0	0.04	0	161.06	0	7.73	0	0	72900
2002	11	28	0	139	20.86	4.96	12.91	0	0	0	0	0	0	0	139	0	7.73	0	0	72900
2002	12	28	0.3	110.22	18.78	3.24	11.01	0.01	0	0.01	0	0	0.3	0	109.93	0	7.73	0	0	72900
2003	1	28	4.27	45.2	12.04	-2.32	4.86	1.73	0	1.73	0	0	2.54	0	42.65	0	7.73	0	0	72900
2003	2	28	269.37	20.81	10.02	-4.61	2.7	149.32	115.64	6.69	26.99	248.56	0	45	0	115.64	82.77	2.7	6.8	72900
2003	3	28	263.18	0	3.11	-9.19	-3.04	263.18	0	3.97	286.2	263.18	0	0	0	0	82.77	0	0	72900
2003	4	28	11.74	16.4	9.44	-5.52	1.96	7.08	0	6.11	287.17	0	0	4.66	0	0	82.77	0.3	0	72900
2003	5	28	98.85	3.55	4.56	-8.55	-2	90.86	0	4.43	373.6	95.3	0	7.99	0	0	82.77	0.5	0	72900
2003	6	28	95.58	16.57	6.73	-6.99	-0.13	73.08	0	6.14	440.54	79.01	0	22.5	0	0	82.77	1.3	0	72900
2003	7	28	176.03	20.71	7.06	-7.57	-0.26	133.2	0	6.68	567.06	155.32	0	42.83	0	0	82.77	2.5	0	72900
2003	8	28	68.43	96.21	12.96	0.07	6.52	18.21	568.71	16.56	0	0	96.21	46.5	0	476.21	82.77	2.7	28.1	72900
2003	9	28	0.02	158.1	18.48	4.52	11.5	0	0	0	0	0	75.06	0	83.04	0	7.73	0	0	72900
2003	10	28	7.64	164	22.41	8.74	15.57	0	0	0	0	0	7.64	0	156.36	0	7.73	0	0	72900
2003	11	28	4.88	143	20.83	7.6	14.21	0	0	0	0	0	4.88	0	138.12	0	7.73	0	0	72900
2003	12	28	3.16	118.1	20.4	6.1	13.25	0	0	0	0	0	3.16	0	114.94	0	7.73	0	0	72900
2004	1	28	0.7	82.92	16.98	2.74	9.86	0.04	0	0.04	0	0	0.67	0	82.26	0	7.73	0	0	72900
2004	2	28	77.8	1.96	4.02	-6.54	-1.26	73.97	0	4.22	69.74	75.84	0	0	0	0	11.56	0	0	72900
2004	3	28	312.35	0.37	3.63	-7.59	-1.98	308.73	0	4.02	374.46	311.98	0	0	0	0	15.18	0	0	72900
2004	4	28	91.22	2.16	4.2	-7.39	-1.59	85.71	0	4.25	455.92	89.06	0	0	0	0	20.69	0	0	72900
2004	5	28	162.72	0	2.01	-10.3	-4.15	162.72	0	3.97	614.67	162.72	0	0	0	0	20.69	0	0	72900
2004	6	28	33.9	46.14	11.51	-2.9	4.3	15.06	190.17	10.01	429.55	0	46.14	46.5	0	54.3	82.77	2.7	3.2	72900
2004	7	28	18.06	62.17	12.75	-2.62	5.06	7.19	372.28	12.1	52.36	0	62.17	45	0	275.98	82.77	2.7	16.3	72900
2004	8	28	6.66	102.25	14.7	-0.01	7.34	1.59	36.6	17.35	0	0	102.25	0	0	0	22.18	0	0	72900
2004	9	28	0.01	156.8	18.13	4.16	11.14	0	0	0	0	0	14.46	0	142.34	0	7.73	0	0	72900
2004	10	28	1.05	159.4	21.24	7.15	14.2	0	0	0	0	0	1.05	0	158.35	0	7.73	0	0	72900
2004	11	28	0	142.8	21.55	6.74	14.14	0	0	0	0	0	0	0	142.8	0	7.73	0	0	72900
2004	12	28	1.24	109.32	17.71	3.32	10.52	0.02	0	0.02	0	0	1.23	0	108.09	0	7.73	0	0	72900
2005	1	28	115.57	43.69	10.58	-1.59	4.5	48.34	38.65	9.69	0	71.88	43.69	0	0	0	69.92	0	0	72900
2005	2	28	60.52	8.33	5.77	-5.73	0.02	48.57	0.86	5.06	42.66	52.19	0	0	0	0	82.72	0	0	72900
